kepid datalocation fits srad kepmag syntheticbool activity syntheticid syndetectbool userxmin userxmax userxmid userduration thresholddown thresholdup maxcount
9080851 http://www.planethunters.org/subjects/9080851_16-synth-3416.json /raw/kepler/lightcurves/0090/009080851/kplr009080851-2013098041711_llc.fits 0.59 15.971 True 0.000823997 3416 True 1504.32033615 1504.85160832 1504.585972 0.531272167 0.48 0.5 0.99962464349
7708454 http://www.planethunters.org/subjects/7708454_16-synth-3417.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2013098041711_llc.fits 0.19 15.897 True 0.000915666 3417 True 1529.08545332 1529.55542839 1529.320440 0.469975068 0.48 0.5 0.994432215699
5020179 http://www.planethunters.org/subjects/5020179_13-synth-3418.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012179063303_llc.fits 0.43 15.708 True 0.000999057 3418 True 1260.12192329 1260.57148219 1260.346702 0.449558897 0.48 0.5 0.9703001367
8912378 http://www.planethunters.org/subjects/8912378_17-synth-3419.json /raw/kepler/lightcurves/0089/008912378/kplr008912378-2013131215648_llc.fits 0.465 15.677 True 0.001125353 3419 True 1575.10283102 1575.57281928 1575.337825 0.469988259 0.48 0.5 0.974381596515
3631844 http://www.planethunters.org/subjects/3631844_17-synth-3420.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013131215648_llc.fits 0.527 15.714 True 0.001270771 3420 True 1588.01835875 1588.46791963 1588.243139 0.449560881 0.48 0.5 0.930171756956
10798256 http://www.planethunters.org/subjects/10798256_10-synth-3421.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2011271113734_llc.fits 0.549 15.597 True 0.001425769 3421 True 940.19389634 940.663875034 940.4288856 0.469978694 0.48 0.5 0.996514633826
8455430 http://www.planethunters.org/subjects/8455430_13-synth-3422.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012179063303_llc.fits 0.27 15.93 True 0.001583878 3422 True 1242.38419629 1242.83375532 1242.608975 0.449559032 0.48 0.5 0.906503667834
9697725 http://www.planethunters.org/subjects/9697725_1-synth-3423.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2009166043257_llc.fits 0.373 15.765 True 0.001781788 3423 True 150.802480991 151.333769238 151.0681251 0.531288247 0.48 0.5 0.96610097193
10934587 http://www.planethunters.org/subjects/10934587_4-synth-3424.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010078095331_llc.fits 0.446 15.6 True 0.002007731 3424 True 423.342177276 423.812154272 423.5771657 0.469976996 0.48 0.5 0.961920335516
12306384 http://www.planethunters.org/subjects/12306384_7-synth-3425.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010355172524_llc.fits 0.343 15.432 True 0.002265107 3425 True 717.055943034 717.464603693 717.2602733 0.408660658 0.48 0.5 0.864214985723
10682835 http://www.planethunters.org/subjects/10682835_16-synth-3426.json /raw/kepler/lightcurves/0106/010682835/kplr010682835-2013098041711_llc.fits 0.549 15.932 True 0.002447033 3426 True 1551.68562084 1552.15560174 1551.920611 0.469980895 0.48 0.5 0.97432400758
9903965 http://www.planethunters.org/subjects/9903965_10-synth-3427.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2011271113734_llc.fits 0.4 15.377 True 0.002928167 3427 True 961.13870611 961.608681264 961.3736936 0.469975154 0.48 0.5 0.977576118497
4680642 http://www.planethunters.org/subjects/4680642_11-synth-3428.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2012004120508_llc.fits 0.41 15.812 True 0.003245257 3428 True 1030.14192685 1030.6323105 1030.387118 0.490383650 0.48 0.5 1.00643664922
7830019 http://www.planethunters.org/subjects/7830019_8-synth-3429.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2011073133259_llc.fits 0.464 15.88 True 0.00382678 3429 True 757.512976115 757.982943575 757.7479598 0.469967459 0.48 0.5 0.953643680567
6670610 http://www.planethunters.org/subjects/6670610_3-synth-3430.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2009350155506_llc.fits 0.594 15.537 True 0.004320074 3430 True 331.003495949 331.473451882 331.2384739 0.469955932 0.48 0.5 0.991528466757
7192199 http://www.planethunters.org/subjects/7192199_9-synth-3431.json /raw/kepler/lightcurves/0071/007192199/kplr007192199-2011177032512_llc.fits 0.539 15.797 True 0.007067398 3431 True 881.691558059 882.141114677 881.9163363 0.449556617 0.48 0.5 0.980548246375
5262561 http://www.planethunters.org/subjects/5262561_14-synth-3432.json /raw/kepler/lightcurves/0052/005262561/kplr005262561-2012277125453_llc.fits 0.468 15.382 True 0.01733788 3432 True 1329.43427974 1329.84294915 1329.638614 0.408669413 0.48 0.5 0.783815758693
9530886 http://www.planethunters.org/subjects/9530886_15-synth-3433.json /raw/kepler/lightcurves/0095/009530886/kplr009530886-2013011073258_llc.fits 0.54 15.641 True 0.000550518 3433 True 1385.60503118 1386.07498974 1385.840010 0.469958552 0.48 0.5 0.989774403257
5344350 http://www.planethunters.org/subjects/5344350_15-synth-3434.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2013011073258_llc.fits 0.343 15.834 True 0.000684696 3434 True 1428.88100946 1429.35096139 1429.115985 0.469951922 0.48 0.5 0.971600063719
9080851 http://www.planethunters.org/subjects/9080851_8-synth-3436.json /raw/kepler/lightcurves/0090/009080851/kplr009080851-2011073133259_llc.fits 0.59 15.971 True 0.000823997 3436 True 753.324341604 753.773877359 753.5491094 0.449535754 0.48 0.5 0.982932364811
7708454 http://www.planethunters.org/subjects/7708454_2-synth-3437.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2009259160929_llc.fits 0.19 15.897 True 0.000915666 3437 True 214.515740237 214.965283116 214.7405116 0.449542879 0.48 0.5 1.00121854736
5020179 http://www.planethunters.org/subjects/5020179_13-synth-3438.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012179063303_llc.fits 0.43 15.708 True 0.000999057 3438 True 1242.34387051 1242.81386576 1242.578868 0.469995248 0.48 0.5 1.00126496614
8912378 http://www.planethunters.org/subjects/8912378_4-synth-3439.json /raw/kepler/lightcurves/0089/008912378/kplr008912378-2010078095331_llc.fits 0.465 15.677 True 0.001125353 3439 True 379.266911137 379.736872755 379.5018919 0.469961618 0.48 0.5 0.971211021714
3631844 http://www.planethunters.org/subjects/3631844_16-synth-3440.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013098041711_llc.fits 0.527 15.714 True 0.001270771 3440 True 1510.75639859 1511.26724232 1511.011820 0.510843730 0.48 0.5 1.02888981556
10798256 http://www.planethunters.org/subjects/10798256_15-synth-3441.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2013011073258_llc.fits 0.549 15.597 True 0.001425769 3441 True 1431.19068104 1431.64020341 1431.415442 0.449522364 0.48 0.5 0.980346670047
8455430 http://www.planethunters.org/subjects/8455430_14-synth-3442.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012277125453_llc.fits 0.27 15.93 True 0.001583878 3442 True 1310.67575803 1311.12530701 1310.900532 0.449548985 0.48 0.5 0.968826111629
9697725 http://www.planethunters.org/subjects/9697725_1-synth-3443.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2009166043257_llc.fits 0.373 15.765 True 0.001781788 3443 True 137.275029466 137.745017356 137.5100234 0.469987890 0.48 0.5 0.96928900149
10934587 http://www.planethunters.org/subjects/10934587_4-synth-3444.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010078095331_llc.fits 0.446 15.6 True 0.002007731 3444 True 374.220188047 374.71058275 374.4653853 0.490394703 0.48 0.5 0.934987107337
12306384 http://www.planethunters.org/subjects/12306384_14-synth-3445.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2012277125453_llc.fits 0.343 15.432 True 0.002265107 3445 True 1320.54469812 1321.05554211 1320.800120 0.510843990 0.48 0.5 0.982550984567
10682835 http://www.planethunters.org/subjects/10682835_5-synth-3446.json /raw/kepler/lightcurves/0106/010682835/kplr010682835-2010174085026_llc.fits 0.549 15.932 True 0.002447033 3446 True 485.666226195 485.788832443 485.7275293 0.122606248 0.48 0.5 0.549563567825
9903965 http://www.planethunters.org/subjects/9903965_12-synth-3447.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2012088054726_llc.fits 0.4 15.377 True 0.002928167 3447 True 1158.03208774 1158.52249681 1158.277292 0.490409074 0.48 0.5 1.00699380419
4680642 http://www.planethunters.org/subjects/4680642_9-synth-3448.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011177032512_llc.fits 0.41 15.812 True 0.003245257 3448 True 861.154419221 861.624415549 861.3894173 0.469996327 0.48 0.5 0.932521054163
7830019 http://www.planethunters.org/subjects/7830019_16-synth-3449.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2013098041711_llc.fits 0.464 15.88 True 0.00382678 3449 True 1516.74366314 1517.21363605 1516.978649 0.469972905 0.48 0.5 0.97959662316
6670610 http://www.planethunters.org/subjects/6670610_7-synth-3450.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2010355172524_llc.fits 0.594 15.537 True 0.004320074 3450 True 655.204950603 655.674903283 655.4399269 0.469952679 0.48 0.5 0.987075935793
7192199 http://www.planethunters.org/subjects/7192199_12-synth-3451.json /raw/kepler/lightcurves/0071/007192199/kplr007192199-2012088054726_llc.fits 0.539 15.797 True 0.007067398 3451 True 1114.63112386 1114.97848945 1114.804806 0.347365590 0.48 0.5 0.630529253034
9530886 http://www.planethunters.org/subjects/9530886_11-synth-3453.json /raw/kepler/lightcurves/0095/009530886/kplr009530886-2012004120508_llc.fits 0.54 15.641 True 0.000550518 3453 True 1025.05380433 1025.50332778 1025.278566 0.449523448 0.48 0.5 0.974310209265
5344350 http://www.planethunters.org/subjects/5344350_7-synth-3454.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2010355172524_llc.fits 0.343 15.834 True 0.000684696 3454 True 637.387688345 637.857642319 637.6226653 0.469953974 0.48 0.5 1.00345106998
8712875 http://www.planethunters.org/subjects/8712875_11-synth-3455.json /raw/kepler/lightcurves/0087/008712875/kplr008712875-2012004120508_llc.fits 0.537 15.563 True 0.000754334 3455 True 1033.65643724 1034.1468243 1033.901630 0.490387053 0.48 0.5 1.00389987807
9080851 http://www.planethunters.org/subjects/9080851_3-synth-3456.json /raw/kepler/lightcurves/0090/009080851/kplr009080851-2009350155506_llc.fits 0.59 15.971 True 0.000823997 3456 True 306.913644129 307.383598036 307.1486210 0.469953906 0.48 0.5 1.00511905728
7708454 http://www.planethunters.org/subjects/7708454_14-synth-3457.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2012277125453_llc.fits 0.19 15.897 True 0.000915666 3457 True 1321.28110258 1321.73064821 1321.505875 0.449545636 0.48 0.5 0.937433594314
5020179 http://www.planethunters.org/subjects/5020179_13-synth-3458.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012179063303_llc.fits 0.43 15.708 True 0.000999057 3458 True 1260.53061331 1261.00060663 1260.765609 0.469993323 0.48 0.5 0.950559439697
8912378 http://www.planethunters.org/subjects/8912378_8-synth-3459.json /raw/kepler/lightcurves/0089/008912378/kplr008912378-2011073133259_llc.fits 0.465 15.677 True 0.001125353 3459 True 772.490741492 772.960710846 772.7257261 0.469969353 0.48 0.5 1.01067730788
3631844 http://www.planethunters.org/subjects/3631844_11-synth-3460.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2012004120508_llc.fits 0.527 15.714 True 0.001270771 3460 True 1041.52206922 1041.93072104 1041.726395 0.408651817 0.48 0.5 0.783273309886
10798256 http://www.planethunters.org/subjects/10798256_1-synth-3461.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2009166043257_llc.fits 0.549 15.597 True 0.001425769 3461 True 138.950132222 139.440555524 139.1953438 0.490423302 0.48 0.5 0.992954014121
8455430 http://www.planethunters.org/subjects/8455430_13-synth-3462.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012179063303_llc.fits 0.27 15.93 True 0.001583878 3462 True 1209.66864108 1210.19993447 1209.934287 0.531293384 0.48 0.5 0.990999692753
9697725 http://www.planethunters.org/subjects/9697725_7-synth-3463.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010355172524_llc.fits 0.373 15.765 True 0.001781788 3463 True 664.461094524 664.849318531 664.6552065 0.388224006 0.48 0.5 0.895257060481
10934587 http://www.planethunters.org/subjects/10934587_5-synth-3464.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010174085026_llc.fits 0.446 15.6 True 0.002007731 3464 True 481.640669762 482.028922149 481.8347959 0.388252386 0.48 0.5 0.681930681468
12306384 http://www.planethunters.org/subjects/12306384_6-synth-3465.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010265121752_llc.fits 0.343 15.432 True 0.002265107 3465 True 607.657278069 608.106813544 607.8820458 0.449535474 0.48 0.5 0.898574542997
10682835 http://www.planethunters.org/subjects/10682835_16-synth-3466.json /raw/kepler/lightcurves/0106/010682835/kplr010682835-2013098041711_llc.fits 0.549 15.932 True 0.002447033 3466 True 1531.39484456 1531.86481922 1531.629831 0.469974665 0.48 0.5 0.93836037975
9903965 http://www.planethunters.org/subjects/9903965_13-synth-3467.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2012179063303_llc.fits 0.4 15.377 True 0.002928167 3467 True 1249.08678497 1249.57721072 1249.331997 0.490425746 0.48 0.5 0.984457067
4680642 http://www.planethunters.org/subjects/4680642_10-synth-3468.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011271113734_llc.fits 0.41 15.812 True 0.003245257 3468 True 973.562952505 974.09422171 973.8285871 0.531269205 0.48 0.5 0.970920464807
7830019 http://www.planethunters.org/subjects/7830019_6-synth-3469.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2010265121752_llc.fits 0.464 15.88 True 0.00382678 3469 True 588.573148792 589.063555421 588.8183521 0.490406629 0.48 0.5 0.983644988972
6670610 http://www.planethunters.org/subjects/6670610_1-synth-3470.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2009166043257_llc.fits 0.594 15.537 True 0.004320074 3470 True 150.659809812 151.088928455 150.8743691 0.429118643 0.48 0.5 0.953223039583
7192199 http://www.planethunters.org/subjects/7192199_3-synth-3471.json /raw/kepler/lightcurves/0071/007192199/kplr007192199-2009350155506_llc.fits 0.539 15.797 True 0.007067398 3471 True 294.40879989 294.899184556 294.6539922 0.490384666 0.48 0.5 0.98546307402
5262561 http://www.planethunters.org/subjects/5262561_10-synth-3472.json /raw/kepler/lightcurves/0052/005262561/kplr005262561-2011271113734_llc.fits 0.468 15.382 True 0.01733788 3472 True 955.724204915 956.11244128 955.9183230 0.388236364 0.48 0.5 0.667233316205
9530886 http://www.planethunters.org/subjects/9530886_16-synth-3473.json /raw/kepler/lightcurves/0095/009530886/kplr009530886-2013098041711_llc.fits 0.54 15.641 True 0.000550518 3473 True 1521.4027488 1521.87272299 1521.637735 0.469974183 0.48 0.5 1.00789353264
5344350 http://www.planethunters.org/subjects/5344350_8-synth-3474.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2011073133259_llc.fits 0.343 15.834 True 0.000684696 3474 True 780.153467622 780.623449486 780.3884585 0.469981864 0.48 0.5 0.996304534662
8712875 http://www.planethunters.org/subjects/8712875_14-synth-3475.json /raw/kepler/lightcurves/0087/008712875/kplr008712875-2012277125453_llc.fits 0.537 15.563 True 0.000754334 3475 True 1339.40572158 1339.89612909 1339.650925 0.490407505 0.48 0.5 0.976430772854
9080851 http://www.planethunters.org/subjects/9080851_13-synth-3476.json /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012179063303_llc.fits 0.59 15.971 True 0.000823997 3476 True 1203.33477764 1203.78433303 1203.559555 0.449555383 0.48 0.5 0.795319803902
7708454 http://www.planethunters.org/subjects/7708454_6-synth-3477.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010265121752_llc.fits 0.19 15.897 True 0.000915666 3477 True 553.91721868 554.387205139 554.1522119 0.469986458 0.48 0.5 0.891625812379
5020179 http://www.planethunters.org/subjects/5020179_17-synth-3478.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2013131215648_llc.fits 0.43 15.708 True 0.000999057 3478 True 1588.54906225 1589.01905687 1588.784059 0.469994626 0.48 0.5 1.00552036534
8912378 http://www.planethunters.org/subjects/8912378_11-synth-3479.json /raw/kepler/lightcurves/0089/008912378/kplr008912378-2012004120508_llc.fits 0.465 15.677 True 0.001125353 3479 True 1073.03029762 1073.50024919 1073.265273 0.469951567 0.48 0.5 1.02279619834
3631844 http://www.planethunters.org/subjects/3631844_6-synth-3480.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2010265121752_llc.fits 0.527 15.714 True 0.001270771 3480 True 565.687774274 566.076015187 565.8818947 0.388240913 0.48 0.5 0.748139537732
10798256 http://www.planethunters.org/subjects/10798256_15-synth-3481.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2013011073258_llc.fits 0.549 15.597 True 0.001425769 3481 True 1411.94295543 1412.31074698 1412.126851 0.367791548 0.48 0.5 0.663091052129
8455430 http://www.planethunters.org/subjects/8455430_15-synth-3482.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013011073258_llc.fits 0.27 15.93 True 0.001583878 3482 True 1432.33522234 1432.82560612 1432.580414 0.490383780 0.48 0.5 0.973176052562
9697725 http://www.planethunters.org/subjects/9697725_11-synth-3483.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2012004120508_llc.fits 0.373 15.765 True 0.001781788 3483 True 1062.52707585 1062.97659917 1062.751837 0.449523318 0.48 0.5 0.948393587582
10934587 http://www.planethunters.org/subjects/10934587_10-synth-3484.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2011271113734_llc.fits 0.446 15.6 True 0.002007731 3484 True 949.613910393 950.104323254 949.8591168 0.490412861 0.48 0.5 0.964194668751
12306384 http://www.planethunters.org/subjects/12306384_5-synth-3485.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010174085026_llc.fits 0.343 15.432 True 0.002265107 3485 True 500.174915271 500.66533687 500.4201260 0.490421599 0.48 0.5 0.972805042309
10682835 http://www.planethunters.org/subjects/10682835_12-synth-3486.json /raw/kepler/lightcurves/0106/010682835/kplr010682835-2012088054726_llc.fits 0.549 15.932 True 0.002447033 3486 True 1150.61474032 1151.10514558 1150.859942 0.490405268 0.48 0.5 0.98118877555
9903965 http://www.planethunters.org/subjects/9903965_12-synth-3487.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2012088054726_llc.fits 0.4 15.377 True 0.002928167 3487 True 1109.25767027 1109.74806302 1109.502866 0.490392747 0.48 0.5 1.00375896701
4680642 http://www.planethunters.org/subjects/4680642_12-synth-3488.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2012088054726_llc.fits 0.41 15.812 True 0.003245257 3488 True 1111.40254205 1111.85206767 1111.627304 0.449525627 0.48 0.5 0.822442405166
7830019 http://www.planethunters.org/subjects/7830019_15-synth-3489.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2013011073258_llc.fits 0.464 15.88 True 0.00382678 3489 True 1379.08706574 1379.55702435 1379.322045 0.469958613 0.48 0.5 0.982530333267
6670610 http://www.planethunters.org/subjects/6670610_16-synth-3490.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2013098041711_llc.fits 0.594 15.537 True 0.004320074 3490 True 1513.92398244 1514.41439437 1514.169188 0.490411931 0.48 0.5 0.971100386024
5262561 http://www.planethunters.org/subjects/5262561_10-synth-3492.json /raw/kepler/lightcurves/0052/005262561/kplr005262561-2011271113734_llc.fits 0.468 15.382 True 0.01733788 3492 True 992.585744143 993.0148367 992.8002904 0.429092557 0.48 0.5 0.6617102619
9530886 http://www.planethunters.org/subjects/9530886_17-synth-3493.json /raw/kepler/lightcurves/0095/009530886/kplr009530886-2013131215648_llc.fits 0.54 15.641 True 0.000550518 3493 True 1575.55285277 1576.02284145 1575.787847 0.469988684 0.48 0.5 0.932944107923
5344350 http://www.planethunters.org/subjects/5344350_1-synth-3494.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2009166043257_llc.fits 0.343 15.834 True 0.000684696 3494 True 161.469588525 161.980442351 161.7250154 0.510853826 0.48 0.5 0.980238566737
8712875 http://www.planethunters.org/subjects/8712875_15-synth-3495.json /raw/kepler/lightcurves/0087/008712875/kplr008712875-2013011073258_llc.fits 0.537 15.563 True 0.000754334 3495 True 1444.61526125 1445.1056456 1444.860453 0.490384348 0.48 0.5 0.999899871775
9080851 http://www.planethunters.org/subjects/9080851_16-synth-3496.json /raw/kepler/lightcurves/0090/009080851/kplr009080851-2013098041711_llc.fits 0.59 15.971 True 0.000823997 3496 True 1549.68348243 1550.13303329 1549.908257 0.449550854 0.48 0.5 0.989303556871
7708454 http://www.planethunters.org/subjects/7708454_4-synth-3497.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010078095331_llc.fits 0.19 15.897 True 0.000915666 3497 True 430.922770394 431.392751874 431.1577611 0.469981480 0.48 0.5 0.988824650393
5020179 http://www.planethunters.org/subjects/5020179_11-synth-3498.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012004120508_llc.fits 0.43 15.708 True 0.000999057 3498 True 1010.40364453 1010.85316716 1010.628405 0.449522620 0.48 0.5 0.998919561749
5020179 http://www.planethunters.org/subjects/5020179_11-synth-3498.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012004120508_llc.fits 0.43 15.708 True 0.000999057 3498 False 1012.1608684 1012.42649494 1012.293681 0.265626539 0.48 0.5 0.531120551806
5020179 http://www.planethunters.org/subjects/5020179_11-synth-3498.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012004120508_llc.fits 0.43 15.708 True 0.000999057 3498 False 1021.29431914 1021.37605014 1021.335184 0.081731004 0.48 0.5 0.508355755363
8912378 http://www.planethunters.org/subjects/8912378_1-synth-3499.json /raw/kepler/lightcurves/0089/008912378/kplr008912378-2009166043257_llc.fits 0.465 15.677 True 0.001125353 3499 True 141.606321619 142.035445504 141.8208835 0.429123884 0.48 0.5 0.986177195453
3631844 http://www.planethunters.org/subjects/3631844_3-synth-3500.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2009350155506_llc.fits 0.527 15.714 True 0.001270771 3500 True 305.687354246 306.157303629 305.9223289 0.469949382 0.48 0.5 0.973209541304
10798256 http://www.planethunters.org/subjects/10798256_6-synth-3501.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2010265121752_llc.fits 0.549 15.597 True 0.001425769 3501 True 606.492840615 606.962808893 606.7278247 0.469968278 0.48 0.5 0.993741437801
8455430 http://www.planethunters.org/subjects/8455430_17-synth-3502.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013131215648_llc.fits 0.27 15.93 True 0.001583878 3502 True 1588.65083326 1589.10039031 1588.875611 0.449557043 0.48 0.5 0.967816828737
9697725 http://www.planethunters.org/subjects/9697725_4-synth-3503.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010078095331_llc.fits 0.373 15.765 True 0.001781788 3503 True 436.972194186 437.462614211 437.2174041 0.490420024 0.48 0.5 0.988024330056
10934587 http://www.planethunters.org/subjects/10934587_5-synth-3504.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010174085026_llc.fits 0.446 15.6 True 0.002007731 3504 True 527.597542508 528.067531721 527.8325371 0.469989212 0.48 0.5 0.911101477712
12306384 http://www.planethunters.org/subjects/12306384_13-synth-3505.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2012179063303_llc.fits 0.343 15.432 True 0.002265107 3505 True 1238.7471737 1239.23759548 1238.992384 0.490421777 0.48 0.5 0.980339610036
10682835 http://www.planethunters.org/subjects/10682835_8-synth-3506.json /raw/kepler/lightcurves/0106/010682835/kplr010682835-2011073133259_llc.fits 0.549 15.932 True 0.002447033 3506 True 767.975225436 768.465627318 768.2204263 0.490401882 0.48 0.5 0.985444881551
9903965 http://www.planethunters.org/subjects/9903965_3-synth-3507.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2009350155506_llc.fits 0.4 15.377 True 0.002928167 3507 True 333.558510307 334.028464067 333.7934871 0.469953760 0.48 0.5 0.927102361253
4680642 http://www.planethunters.org/subjects/4680642_9-synth-3508.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011177032512_llc.fits 0.41 15.812 True 0.003245257 3508 True 874.763875859 875.172568096 874.9682219 0.408692237 0.48 0.5 0.897046841435
7830019 http://www.planethunters.org/subjects/7830019_13-synth-3509.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2012179063303_llc.fits 0.464 15.88 True 0.00382678 3509 True 1236.49944203 1236.94900089 1236.724221 0.449558857 0.48 0.5 0.972446132345
6670610 http://www.planethunters.org/subjects/6670610_11-synth-3510.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2012004120508_llc.fits 0.594 15.537 True 0.004320074 3510 True 1067.14461534 1067.63500288 1067.389809 0.490387535 0.48 0.5 0.960228867197
7192199 http://www.planethunters.org/subjects/7192199_10-synth-3511.json /raw/kepler/lightcurves/0071/007192199/kplr007192199-2011271113734_llc.fits 0.539 15.797 True 0.007067398 3511 True 920.189622043 920.639170922 920.4143964 0.449548879 0.48 0.5 0.803346643191
9530886 http://www.planethunters.org/subjects/9530886_7-synth-3513.json /raw/kepler/lightcurves/0095/009530886/kplr009530886-2010355172524_llc.fits 0.54 15.641 True 0.000550518 3513 True 688.470173082 688.899261142 688.6847171 0.429088059 0.48 0.5 0.998371621266
5344350 http://www.planethunters.org/subjects/5344350_1-synth-3514.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2009166043257_llc.fits 0.343 15.834 True 0.000684696 3514 True 146.205213313 146.675202588 146.4402079 0.469989275 0.48 0.5 0.984779265178
8712875 http://www.planethunters.org/subjects/8712875_16-synth-3515.json /raw/kepler/lightcurves/0087/008712875/kplr008712875-2013098041711_llc.fits 0.537 15.563 True 0.000754334 3515 True 1505.1375309 1505.58706329 1505.362297 0.449532387 0.48 0.5 0.963887800776
9080851 http://www.planethunters.org/subjects/9080851_14-synth-3516.json /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012277125453_llc.fits 0.59 15.971 True 0.000823997 3516 True 1311.59525109 1312.10609541 1311.850673 0.510844323 0.48 0.5 0.925604844195
7708454 http://www.planethunters.org/subjects/7708454_9-synth-3517.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2011177032512_llc.fits 0.19 15.897 True 0.000915666 3517 True 812.070869294 812.540854039 812.3058616 0.469984745 0.48 0.5 1.00631139217
5020179 http://www.planethunters.org/subjects/5020179_9-synth-3518.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2011177032512_llc.fits 0.43 15.708 True 0.000999057 3518 True 829.072429538 829.562856518 829.3176430 0.490426980 0.48 0.5 1.00461472882
8912378 http://www.planethunters.org/subjects/8912378_4-synth-3519.json /raw/kepler/lightcurves/0089/008912378/kplr008912378-2010078095331_llc.fits 0.465 15.677 True 0.001125353 3519 True 368.703031126 369.172989488 368.9380103 0.469958361 0.48 0.5 0.990932151098
3631844 http://www.planethunters.org/subjects/3631844_16-synth-3520.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013098041711_llc.fits 0.527 15.714 True 0.001270771 3520 True 1490.54760261 1491.01757051 1490.782586 0.469967902 0.48 0.5 0.997732976492
10798256 http://www.planethunters.org/subjects/10798256_11-synth-3521.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2012004120508_llc.fits 0.549 15.597 True 0.001425769 3521 True 1013.16169637 1013.6520893 1013.406892 0.490392933 0.48 0.5 0.997008089776
